Unnamed: 0,smile,rt,mol_weight,polar_surface_area,h_bond_donors,h_bond_acceptors,rotatable_bonds,aromatic_rings,heavy_atoms
32762,O=C(Nc1ccc(F)cc1)N1CCc2c(C(O)=Nc3ccc4c(c3)OCCO4)cccc21,908.9,433.4390000000002,83.39000000000001,2,4,3,3,32
32763,CCCc1cc(N2CCN(C(=O)c3ccn(CC)n3)CC2)nc2nnc(CC)n12,615.5,396.4990000000002,84.45,0,8,6,3,29
32764,CC(C)c1nncn1[C@@H]1CCN(C(=O)c2ccc3c(c2)OCO3)C1,612.5,328.37200000000007,69.48,0,6,3,2,24
32765,Cc1cc(C)c2oc(C(=O)NC[C@@H](c3ccccc3)N(C)C)cc(=O)c2c1,635.8,364.44500000000016,62.550000000000004,1,4,5,3,27
32766,Cc1cc(C)cc(-n2ccn(Cc3nc(-c4ccc(C)cc4C)no3)c(=O)c2=O)c1,1019.4,402.4540000000002,82.91999999999999,0,7,4,4,30
32767,CC(O)=N[C@@H]1CCN(Cc2ccccc2C(F)(F)F)C[C@@H]1CO,574.2,330.3500000000001,56.06,2,3,4,1,23
32768,O=C(NCc1ccc(F)cc1F)c1c(O)c2cccnc2n(Cc2ccccc2)c1=O,1397.8,421.40300000000013,84.22,2,5,5,4,31
32769,CCCn1cc(C(O)=NCc2ccccc2F)c(S(=O)(=O)N2CCC(C)CC2)n1,1091.0,422.52600000000024,87.78999999999999,1,5,7,2,29
32770,OC(=Nc1ccc2nncn2c1)Nc1ccc(F)cc1F,680.5,289.245,74.81,2,4,2,3,21
32771,COCC(=O)N(CC(=O)N1CCc2sccc2[C@@H]1COc1ccc(Cl)cc1)C(C)(C)C,991.1,465.0150000000002,59.08,0,5,7,2,31
32772,Cc1ccc(-c2noc([C@@H]3CC(=O)N(c4ccc5c(c4)OCO5)C3)n2)cc1,955.3,363.37300000000016,77.69000000000001,0,6,3,3,27
32773,COc1ccc(F)cc1S(=O)(=O)NCC1(C)CCOCC1,784.8,317.3820000000002,64.63000000000001,1,4,5,1,21
32774,COc1ccc(Cl)cc1N=C(O)N1CCN(CCn2c(C(F)(F)F)nc3cccnc32)CC1,696.5,482.8940000000002,79.01,1,6,5,3,33
32775,CCOc1ccc(-c2nc(COc3cc(C)c4c(C)nn(C)c4n3)c(C)o2)cc1OC,1113.6,422.4850000000001,84.43,0,8,7,4,31
32776,O=C1C[C@H](c2nc(-c3ccccc3)no2)CN1c1ccc(F)cc1,940.3,323.32700000000006,59.230000000000004,0,4,3,3,24
32777,CC(=O)N1c2ccc(S(=O)(=O)N3CCCCCC3)cc2C[C@@H]1C(O)=NCCN(C)C,637.1,436.5780000000002,93.52,1,5,6,1,30
32778,Cc1c(C(=O)N2CCOCC2)sc2nc(-c3ccccc3)c(NC(C)(C)C)n12,777.5,398.5320000000001,58.870000000000005,1,6,3,3,28
32779,COc1ccc(N=C(O)[C@H]2CCc3sc(C(=O)N4CCCC4)cc3C2)cc1F,779.4,402.4910000000002,62.13,1,4,4,2,28
32780,CCc1onc(C)c1[C@@H]1CCCN1C(=O)c1ccc(F)cc1,735.5,302.34899999999993,46.34,0,3,3,2,22
32781,CCc1nc2c(=O)n(CC(=O)N3CCN(c4ccccc4)CC3)nc(C)c2s1,764.9,397.50400000000013,71.33000000000001,0,7,4,3,28
32782,OC(=NCCc1csc(-c2cccc(F)c2)n1)c1ccc2c(c1)OCO2,846.9,370.40500000000014,63.94000000000001,1,5,5,3,26
32783,Cc1ccc(CN2C[C@H]3C(=O)N(CCc4ccccc4)C(=O)[C@H]3C2)o1,719.4,338.4070000000001,53.760000000000005,0,4,5,2,25
32784,COC(=O)c1cc(OCC(O)=Nc2cc(Cl)ccc2OC)c2cc(OC)ccc2n1,969.8,430.8440000000002,99.47000000000001,1,7,7,3,30
32785,COc1ccc(CN2C[C@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@H]3C2)c(OC)c1,690.8,424.45300000000026,77.54,0,7,6,2,31
32786,COc1ccccc1NC(O)=NC[C@H](O)c1ccsc1,684.5,292.36,74.08,3,4,5,2,20
32787,CCn1cc(CN2CCC(C(O)=NC3CCCCC3)CC2)c2cc(OC)ccc21,687.9,397.5630000000002,49.989999999999995,1,4,6,2,29
32788,Cc1cc(C(=O)N[C@H](C)CCc2ccccc2)n(-c2ccccc2)n1,941.7,333.435,46.92,1,3,6,3,25
32789,O=C(c1cc(-c2cccnc2)[nH]n1)N1CCN(C(=O)C2CCC2)CC1,581.0,339.3990000000002,82.19,1,4,3,2,25
32790,c1cc(-c2nc(-c3ccc4c(c3)ncn4CCN3CCCCC3)no2)co1,598.1,363.42100000000016,73.12,0,7,5,4,27
32791,Cc1ccc(-c2nnc(-c3ccccc3Cl)o2)cc1S(=O)(=O)N1CCCC1,1094.2,403.8910000000003,76.3,0,5,4,3,27
32792,COc1ccccc1CN=C(O)C1=C2CCCN2c2ccc(F)cc2S1(=O)=O,882.3,402.44700000000006,79.2,1,5,4,2,28
32793,O=C([C@@H]1CCCN(c2ncnc3c2nc2n3CCCCC2)C1)N1CCN(c2ncccn2)CC1,689.8,461.57400000000035,96.17,0,9,3,3,34
32794,CCc1nc2cc(N3CCC(C(O)=NCc4ccc(F)cc4F)CC3)cnc2nc1CC,851.5,439.5100000000002,74.5,1,5,6,3,32
32795,OC(CN1CCCCCC1)=NC[C@@]12CCCC=C1N=C(O)CC2,566.9,319.44900000000007,68.42,2,3,4,0,23
32796,O=C1/C(=C/c2ccccc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,724.1,429.5160000000003,70.0,2,5,3,2,32
32797,O=C(NC1CC1)c1ccc(OCC2CCN(C(=O)c3c(F)cccc3Cl)CC2)cc1,836.9,430.90700000000015,58.64,1,3,6,2,30
32798,O=C1N(CC(O)=NC2CCN(Cc3ccccc3)CC2)CCN1Cc1ccc(F)cc1,618.1,424.52000000000027,59.38000000000001,1,3,7,2,31
32799,O=c1ccc(-n2ccnc2)nn1CCN=C(O)c1cccc(-n2cnnn2)c1,520.6,377.36800000000005,128.89999999999998,1,10,6,4,28
32800,CCc1ccc2oc(C(=O)NC[C@@H](c3ccccc3)N(C)C)cc(=O)c2c1,641.8,364.4450000000001,62.550000000000004,1,4,6,3,27
32801,CCCN=C(O)C1CCN(c2ccc(SCC(O)=NCc3cccc(C(F)(F)F)c3)nn2)CC1,671.9,495.57100000000014,94.2,2,6,9,2,34
32802,COc1ccc(-c2c(C)noc2N=C(C)O)cc1S(=O)(=O)Nc1c(C)cc(C)cc1C,837.5,443.5250000000002,114.02000000000001,2,6,6,3,31
32803,CCOc1ccccc1CN=C(O)[C@H]1CCCN(c2nn3c(=O)c4c(nc3s2)CCCC4)C1,830.8,467.5950000000003,92.32000000000001,1,8,6,3,33
32804,COc1ccccc1NC(=O)c1c(N=C(O)C(C)C)sc2c1CCC2,815.1,358.4630000000002,70.92,2,4,5,2,25
32805,COc1ccc(OC)c(-c2cn3ccn(-c4cccc(Cl)c4)c(=O)c3n2)c1,887.1,381.81900000000013,57.760000000000005,0,6,4,4,27
32806,COC(=O)c1sccc1N=C(O)C1CCN(Cc2nc(-c3ccc(OC)c(OC)c3)no2)CC1,747.1,486.55000000000035,119.51000000000002,1,10,8,3,34
32807,CCSc1nnc(-c2cc(Br)ccc2N)c(O)n1,736.1,327.2070000000001,84.92,2,6,3,2,18
32808,O=C(N[C@H]1CCN(c2cc(-c3cccs3)[nH]n2)C1)c1ccc(Cl)cc1,776.0,372.8810000000002,61.02,2,4,4,3,25
32809,CN(C)c1cccc(-c2nn3c(CSc4ccccc4)nnc3s2)c1,1070.5,367.503,46.32000000000001,0,7,5,4,25
32810,C#CCSc1nc2sc(C)c(C)c2c(=O)n1C,982.7,264.375,34.89,0,5,2,2,17
32811,CC(=O)N1CCN(c2nc(-c3ccccc3)c3cc(Br)ccc3n2)CC1,1013.1,411.30300000000017,49.330000000000005,0,4,2,3,26
32812,COc1cc(OC)cc(-c2nc([C@@H]3CC(=O)N(c4ccc(C)cc4)C3)no2)c1,1007.8,379.4160000000001,77.69000000000001,0,6,5,3,28
32813,CCc1ccc(-n2c(-c3ccc(Cl)cc3)cn3c4c(=O)n(C)c(=O)n(C)c4nc23)cc1,1151.5,433.8990000000002,66.22999999999999,0,7,3,5,31
32814,CCn1c(=O)c(C(=O)NCCN(C)C2CCCCC2)nc2cccnc21,722.5,357.458,80.12,1,6,6,2,26
32815,CCN=C(O)N1CC=C(C(O)=Nc2ccccc2)CC1,658.5,273.33600000000007,68.42,2,2,3,1,20
32816,Cc1ccc(-c2noc(Cc3nnc(-c4cccc(Cl)c4)o3)n2)cc1C,1210.4,366.8080000000001,77.84,0,6,4,4,26
32817,CCOc1ccc(Cc2nnc(SCC(=O)c3ccc(OC)cc3)o2)cc1,937.6,384.45700000000005,74.45,0,7,9,3,27
32818,OC(=NC[C@@H](O)c1ccsc1)Nc1cccc(Cl)c1,733.6,296.779,64.85000000000001,3,3,4,2,19
32819,O=C(c1ncn2c1CO[C@H](c1ccc(F)cc1)C2)N1CCC(C(O)=NCc2ccc(F)cc2F)CC1,776.2,498.50500000000034,79.95,1,5,5,3,36
32820,CC(C)n1cnc(S(=O)(=O)N2CCC(C(O)=NCc3ccc(F)cc3)CC2)c1,721.4,408.49900000000014,87.79,1,5,6,2,28
32821,O=C(NCc1cccs1)c1ccc(-n2cccn2)nn1,736.9,285.332,72.7,1,6,4,3,20
32822,Cc1ccc(C(=O)N2CCCC[C@H]2c2nncn2CC2CC2)s1,739.6,330.4570000000001,51.02,0,5,4,2,23
32823,COc1ccc(C(=O)N(Cc2cc(OC)c(OC)c(OC)c2)C[C@H]2CCCO2)cc1,810.4,415.4860000000002,66.46000000000001,0,6,9,2,30
32824,COc1ccc(OC)c(CNC(=O)c2nc(N3CCCC3)c3ccccc3n2)c1,706.9,392.4590000000002,76.58000000000001,1,6,6,3,29
32825,Cc1ncc2c(n1)CCCN(CC(O)=NC1CCCCCC1)C2=O,681.7,330.4320000000002,78.68,1,4,3,1,24
32826,Cn1cnc([N+](=O)[O-])c1Sc1nc[nH]n1,626.4,226.221,102.52999999999999,1,7,3,2,15
32827,CCN=C(O)c1cnn(-c2cc(-c3nc(CC)no3)ccn2)c1C,805.6,326.36000000000007,102.22,1,7,5,3,24
32828,COc1ccc(-c2cc3c4nnc(CCC(O)=NCc5ccccc5C(F)(F)F)n4ccn3n2)cc1,821.7,494.47700000000003,89.31,1,7,7,5,36
32829,COc1ccc(-c2csc(Cc3nc(-c4ccccc4Cl)no3)n2)cc1,1157.1,383.86,61.040000000000006,0,6,5,4,26
32830,CC(=O)N1CCC([C@@H]2CCN(C(=O)C3CC=CC3)C2)CC1,664.0,290.4070000000001,40.620000000000005,0,2,2,0,21
32831,Cc1nc(-c2noc(-c3ccc(F)cc3)n2)cn1CC(O)=NCc1cccs1,813.7,397.4350000000001,89.33,1,7,6,4,28
32832,Cc1ccc(N=C(O)Cn2c(C)nc3c(sc4nc(-c5ccccc5)ccc43)c2=O)cc1Cl,1031.5,474.9730000000002,80.37,1,6,4,5,33
32833,O=C(CN=C(O)Cc1ccccc1Br)N1CCCc2ccccc21,862.5,387.27700000000016,52.9,1,2,4,2,24
32834,CCc1ccccc1S(=O)(=O)N1CCC(C(O)=NCc2csc(-c3cccs3)n2)CC1,950.2,475.6610000000002,82.86,1,6,7,3,31
32835,OC(=Nc1cnc(N2CCCC2)nc1)c1ccccc1C(F)(F)F,740.3,336.317,61.61000000000001,1,4,3,2,24
32836,CCCCCNC(=O)c1ccc(Oc2nccnc2N2CCSCC2)cc1,1025.4,386.52100000000024,67.35,1,6,8,2,27
32837,O=C1N(C2CCN(S(=O)(=O)c3cccnc3)CC2)[C@@H](c2ccccc2)C12CCCC2,911.6,425.5540000000003,70.58000000000001,0,4,4,2,30
32838,COCCCN=C(O)[C@]1(C)Cn2nc(-c3ccccc3)cc2C(=O)N1Cc1cc(OC)ccc1OC,903.2,492.5760000000003,98.41000000000001,1,7,10,3,36
32839,Cc1ccc2c(c1)N(S(C)(=O)=O)CC[C@@H](C(O)=NCc1ccccc1)O2,874.6,374.4620000000001,79.2,1,4,4,2,26
32840,Cc1nc(-c2noc(-c3ccc(F)cc3)n2)cn1CC(O)=NCc1ccc(F)cc1,831.8,409.39600000000013,89.33,1,6,6,4,30
32841,COC(=O)c1c(C)c(C(=O)[C@@H](C)N(C(=O)c2ccc(Cl)cc2)C2CC2)c(C)n1C,1025.5,416.9050000000002,68.61000000000001,0,5,6,2,29
32842,COc1ccc(-c2nc(Cc3noc(-c4cccc(F)c4)n3)c(C)o2)cc1,1035.1,365.3640000000001,74.18,0,6,5,4,27
32843,CCCn1ccc2sc(C)c(C(O)=NC(C)C)c2c1=O,719.8,292.404,54.589999999999996,1,4,4,2,20
32844,O=c1cccnn1CC(O)=Nc1nccs1,554.0,236.25600000000006,80.37,1,6,3,2,16
32845,CCOc1cc(=O)n2c(c1C(=O)Nc1ccc(C(N)=O)cc1)CCCC2,584.2,355.39400000000023,103.41999999999999,2,5,5,2,26
32846,C[C@H](Oc1ccccc1Cl)C(=O)Nc1ccnn1Cc1cccs1,913.4,361.85400000000004,56.15,1,5,6,3,24
32847,Cc1ccccc1-n1c(/C=C\c2ccccn2)nc2ccccc2c1=O,947.5,339.39800000000014,47.78,0,4,3,4,26
32848,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314,716.8,414.50500000000034,68.72,3,4,2,3,31
32849,CCOC(=O)C1=C(CN2CCC(N3CCCCC3)CC2)N=C(O)N[C@@H]1c1ccc(Cl)cc1,599.2,461.0060000000001,77.4,2,6,6,1,32
32850,CCOC(=O)c1cc2c(nc1O)C[C@H](c1ccc(C)cc1)CC2=O,779.9,325.36400000000003,76.49000000000001,1,5,3,2,24
32851,COc1ccc(Cl)cc1N=C(O)c1coc(N=C(O)C2CC2)n1,770.5,335.7470000000001,100.44,2,5,5,2,23
32852,Cc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c(-c2nc3ccccc3[nH]c2=O)c1,857.8,436.4490000000002,135.06,2,6,5,4,31
32853,CSc1ccc(-c2noc(Cc3nnc(-c4ccc(Cl)cc4)o3)n2)cc1,1124.4,384.848,77.84,0,7,5,4,26
32854,Cn1c(N2CCC[C@@H](C(O)=NCC3CCN(CCc4cccs4)CC3)C2)cc(=O)n(C)c1=O,588.7,473.64300000000026,83.07,1,8,7,2,33
32855,COc1cccc(N2CCN(C(=O)c3cn(-c4ccc(N=C(O)C5CC5)cn4)cn3)CC2)c1,743.1,446.51100000000025,96.08,1,7,6,3,33
32856,Cn1c(CN=C(O)[C@@H]2CCc3nc(N4CCCC4)ncc3C2)nc2ccccc21,528.8,390.49100000000004,79.42999999999999,1,6,4,3,29
32857,CCCCS(=O)(=O)N1CCN(c2ccc(=Nc3cc(C)ccn3)[nH]n2)CC1,585.2,390.5130000000001,94.55,1,6,6,2,27
32858,CC(C)c1cc(=O)n2c(n1)SC[C@@H]2CC(O)=Nc1cccc(F)c1,762.8,347.415,67.48,1,5,4,2,24
32859,COc1ccccc1-n1ccn2cc(-c3ccc4c(c3)OCO4)nc2c1=O,776.3,361.35700000000014,66.99000000000001,0,7,3,4,27
32860,Cc1cc2n(n1)CCC(=O)N2CCCC(O)=NCCCN1CCc2ccccc2C1,580.1,409.5340000000003,73.96,1,5,8,2,30
32861,CCCn1c(C)cnc1C1CN(S(=O)(=O)c2ccc(F)c(Cl)c2)C1,706.2,371.865,55.2,0,4,5,2,24
32862,O=C(Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc(-c2ccccc2)on1,597.9,411.48300000000006,92.51,1,5,5,3,29
32863,Oc1nc2ccc(NCc3ccccc3)cc2[nH]1,571.3,239.27800000000002,60.940000000000005,3,3,3,3,18
32864,COc1ccc(Cl)cc1S(=O)(=O)NCc1c(-c2ccccc2)nc2sc(C)nn12,912.2,448.95700000000016,85.59,1,7,6,4,29
32865,Cc1cccc(N2CCN(C(=O)[C@H]3CCCN(c4cc(=O)n(C)c(=O)n4C)C3)CC2)c1C,873.9,439.5600000000003,70.78999999999999,0,7,3,2,32
32866,Fc1cc(F)c2[nH]c(=NCc3ccco3)sc2c1,879.1,266.272,41.29,1,3,2,3,18
32867,OC(=NC1CCCC1)C1CCN(c2nc(O)c3scc(-c4ccccc4F)c3n2)CC1,858.0,440.5440000000002,81.84,2,6,4,3,31
32868,CC(O)=NCc1c[nH]nc1-c1ccc(Cl)cc1,624.6,249.70100000000002,61.27,2,2,3,2,17
32869,COc1ccc(-c2nc3cc(C)ccn3c2NC(=O)c2ccc(OC)cc2OC)cc1,706.2,417.4650000000002,74.09,1,6,6,4,31
32870,CCOc1ccc(NS(=O)(=O)c2cc(C(=O)N3CCN(c4cccc(C)c4)[C@H](C)C3)[nH]n2)cc1,898.7,483.5940000000002,107.62999999999998,2,6,7,3,34
32871,Cc1cccn2c(Nc3ccc4c(c3)OCCO4)c(-c3ccc(Cl)cc3)nc12,747.3,391.85800000000006,47.79,1,5,3,4,28
32872,CCCCCCCCCOc1ccc2[nH]cc(CCN)c2c1,995.7,302.4620000000001,51.04,2,2,11,2,22
32873,CCOC(=O)c1csc(N=C(O)Cn2cnc(C)cc2=O)n1,598.4,322.34600000000006,106.67,1,8,5,2,22
32874,COc1ccc(-c2c(C)noc2N=C(C)O)cc1S(=O)(=O)Nc1ccc(C#N)cc1,709.9,426.4540000000001,137.81,2,7,6,3,30
32875,COc1ccc(/C=C/c2nn3c(-c4cccnc4)nnc3s2)cc1,860.4,335.39200000000005,65.2,0,7,4,4,24
32876,CCOc1cc(=O)n2c(c1C(O)=NC(C)C)CCCCC2,623.3,292.3790000000001,63.82,1,4,4,1,21
32877,COc1ccccc1CN=C(O)[C@@H]1CCCN(c2nnc(C)c3c(C)n(-c4ccccc4)nc23)C1,724.6,470.57700000000017,88.66000000000001,1,7,6,4,35
32878,Cc1ccc(-c2csc(-c3cc4c(nc3O)CC(C)(C)CC4=O)n2)cc1,993.7,364.47000000000014,63.080000000000005,1,5,2,3,26
32879,O=C1COc2ccccc2N1Cc1nc(-c2ccc(F)c(Br)c2)no1,1120.6,404.195,68.46000000000001,0,5,3,3,25
32880,Cc1nnc2ccc(S(=O)(=O)Nc3ccc(F)c(F)c3)cn12,692.0,324.312,76.36,1,5,3,3,22
32881,Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3c(C)[nH]c(C)c3C(=O)N3CCCC3)CC2)cc1C,727.3,486.63800000000043,102.58,2,4,5,2,34
32882,Cc1cccc(C)c1N=C(O)Nc1ccc(S(N)(=O)=O)cc1,751.2,319.3860000000001,104.78,3,3,3,2,22
32883,COc1ccc(OC)c(N=C(O)Cc2cccn2-c2ccc(Cl)cc2)c1,1083.8,370.836,55.98,1,4,6,3,26
32884,COC(=O)c1c(O)nc2c(Cl)cccc2c1NCc1ccccc1F,808.3,360.7720000000001,71.45,2,5,4,3,25
32885,O=C1c2cccc3cccc(c23)C(=O)N1c1cccnc1,630.7,274.279,50.27,0,3,1,3,21
32886,COc1ccc(NC(=O)[C@H](C)C2CCN(C(=O)Nc3ccc(F)cc3)CC2)cc1,799.3,399.4660000000001,70.67,2,3,5,2,29
32887,O=C(c1n[nH]c2c1CCc1ccccc1-2)N1CC[C@@H](c2noc(-c3ccccn3)n2)C1,776.4,412.45300000000015,100.80000000000001,1,6,3,4,31
32888,Cc1cccc(C(=O)N2CCN(c3nnc4cccc(C)n34)CC2)c1,679.7,335.4110000000001,53.74000000000001,0,5,2,3,25
32889,O=S(=O)(Cc1ccc(Cl)cc1)N1CCC[C@@H](C(O)=Nc2ccccc2)C1,1007.6,392.9080000000001,69.97,1,3,5,2,26
32890,O=C(c1cc(-c2ccncc2)[nH]n1)N1CCC[C@H](C(O)=NCc2ccc3c(c2)OCO3)C1,599.1,433.46800000000025,112.93,2,6,5,3,32
32891,O=C1COc2cc(S(=O)(=O)N3CCC[C@H]3C(O)=NCCN3CCCCCC3)c(Cl)cc2N1,586.9,485.00600000000037,111.54,2,6,6,1,32
32892,O=S(=O)(c1cccn2c(SCc3ccc(F)cc3)nnc12)N1CCc2ccccc2C1,944.2,454.5520000000002,67.57,0,6,5,4,31
32893,Cc1ccc(-c2nc(CCN(C)C(O)=NCc3ccccc3)no2)cc1,904.8,350.422,74.75,1,4,6,3,26
32894,COc1ccc(CN=c2nc3c(ncn3C(C)C)c(NCc3ccc(OC)cc3)[nH]2)cc1,808.8,432.52800000000013,89.35,2,7,8,4,32
32895,O=S(=O)(c1cc(-c2nnc(C3CCC3)o2)co1)N1CCc2ccccc2C1,1031.4,385.4450000000001,89.44,0,6,4,3,27
32896,Cc1ccc(N=C(O)N2CCC(n3cnc4cc(F)ccc4c3=O)CC2)c(C)c1,810.9,394.4500000000002,70.72,1,4,2,3,29
32897,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(-c3cc(C(F)(F)F)on3)o2)cc1,873.5,465.4310000000001,145.5,2,7,7,3,30
32898,CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1,818.5,326.8270000000001,15.71,0,3,1,2,23
32899,CC(C)(C)c1noc(-c2ccc(=O)n(Cc3ccc(Cl)cc3)n2)n1,1122.6,344.802,73.81,0,6,3,3,24
32900,N#Cc1ccc(N[C@@H]2c3ccccc3C[C@H]2O)cc1,822.2,250.30100000000002,56.05,2,3,2,2,19
32901,Cc1ccc2nc(-c3ccc(NS(=O)(=O)c4cn(C)c(=O)n(C)c4=O)cc3)sc2c1,870.3,442.5220000000002,103.06,1,8,4,4,30
32902,Cc1nc(-c2ccncc2)nc2c1CCC(=O)N2CCCN(C)C,548.9,325.41600000000005,62.220000000000006,0,5,5,2,24
32903,OC(CCc1conc1-c1ccc(F)cc1)=NCc1ccc(F)cc1,886.2,342.345,58.620000000000005,1,3,6,3,25
32904,OC(=NCc1ccc(F)cc1)N1CCN(c2cc(-c3ccncc3)[nH]n2)CC1,611.3,380.4270000000001,80.64,2,4,4,3,28
32905,Cc1cc(=O)n(CC(O)=Nc2ccc(F)c(F)c2)cn1,620.2,279.246,67.48,1,4,3,2,20
32906,CN(CCCN=C(O)C1CCN(c2nc3ccccc3n(C)c2=O)CC1)C1CCCCC1,650.2,439.6040000000004,73.96000000000001,1,6,7,2,32
32907,CC1CCN(S(=O)(=O)c2cc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)n(C)c2)CC1,1117.2,465.01900000000023,65.86000000000001,0,5,4,2,31
32908,CN(C)c1ccc(CN=C(O)c2cc3n(n2)C[C@@](C)(C(O)=NC2CCCCCC2)N(C)C3=O)cc1,649.2,480.61300000000034,106.54999999999998,2,6,6,2,35
32909,CCc1nc(OCC(O)=Nc2ccc(Cl)cc2Cl)c2ccccc2n1,936.8,376.24300000000005,67.6,1,4,5,3,25
32910,CCOc1ccc2nc(NS(=O)(=O)c3ccc4c5c(cccc35)C(O)=N4)sc2c1,702.7,425.49100000000016,100.88,2,6,5,4,29
32911,O=C(N=c1[nH]nc([C@@H]2CC(=O)N(c3ccccc3)C2)o1)c1ccc(Cl)cc1,746.2,382.80700000000013,91.56,1,4,3,3,27
32912,N=C(O)C1CCN(C(=O)c2ccc(CN3C(=O)CCn4nc(-c5ccc(Cl)cc5)cc43)cc2)CC1,712.7,491.9790000000002,102.52,2,5,5,3,35
32913,COC(=O)c1cccc(N=C(O)CSc2nccc(N3CCN(c4ccc(OC)cc4)CC3)n2)c1,742.6,493.5890000000003,100.38,1,9,8,3,35
32914,CCC(=O)N(C1CCOCC1)C1CCN(S(=O)(=O)c2ccc(OC)cc2)CC1,800.4,410.5360000000002,76.15,0,5,6,1,28
32915,CCOc1ccc(OCC)c(N=C(O)CSc2nccnc2Oc2ccccc2)c1,1188.6,425.5100000000001,86.06,1,7,10,3,30
32916,CCOCCCN=C(O)C1CCN(c2ncnc3c2oc2ccccc23)CC1,633.3,382.4640000000002,83.98,1,6,7,3,28
32917,O=C(CN=C(O)c1cncc(Br)c1)N1CCN(c2ccccn2)CC1,575.6,404.2680000000002,81.91999999999999,1,5,4,2,25
32918,CCCN(CCC)S(=O)(=O)c1cccc(-c2cn3cccc(C)c3n2)c1,774.1,371.5060000000001,54.68000000000001,0,4,7,3,26
32919,Cc1cc(C(F)(F)F)nn1CC(O)=NC[C@H]1Cn2cccc2C(=O)N1CC(C)C,797.0,411.42800000000017,75.64999999999999,1,5,6,2,29
32920,O=C(NCc1cccnc1)C(=O)NCc1ccc2c(c1)OCO2,588.0,313.31300000000005,89.55000000000001,2,5,4,2,23
32921,COC(=O)c1cc(S(=O)(=O)N2CCC[C@H]2C(O)=NCc2ccc(Cl)cc2)cn1C,864.8,439.92100000000005,101.20000000000002,1,6,6,2,29
32922,CN(C)[C@@H](CN=C(O)Cc1cccs1)c1ccccc1Cl,550.0,322.861,35.83,1,3,6,2,21
32923,CC(=O)c1ccc(NC(=O)Cn2nc3c4cc(-c5ccc(C(C)C)cc5)nn4ccn3c2=O)cc1,1019.3,468.5170000000001,102.76999999999998,1,8,6,5,35
32924,CN1CCc2nnc([C@H]3CCCN3C(O)=Nc3cc(Cl)cc(Cl)c3)n2CC1,566.4,409.3210000000002,69.78,1,5,2,2,27
32925,CCc1ccc(-c2noc(Cn3c(=O)n(-c4ccccc4C)c(=O)c4sccc43)n2)cc1,1136.8,444.51600000000013,82.92,0,8,5,5,32
32926,Cc1nc2c(NC(O)=NCc3ccccc3)cccn2n1,707.0,281.319,74.81,2,4,3,3,21
32927,O=C1c2nc3ccccc3c(C(O)=NCc3ccccn3)c2CN1C1CCCCC1,625.9,400.48200000000026,78.67999999999999,1,4,4,3,30
32928,O=c1c2ccccc2c(N2CCOCC2)nn1CC(O)=Nc1ccc(F)c(F)c1,795.9,400.385,79.95,1,6,4,3,29
32929,CO[C@H]1C(=O)N(C(C)C)[C@H]1C1CCN(C(=O)Cn2ccnc2)CC1,562.0,334.4200000000001,67.67,0,5,5,1,24
32930,O=C(COc1ccc(F)cc1)Nc1ccc(-c2nc(-c3ccc(Cl)cc3)no2)cc1,1338.5,423.8310000000002,77.25,1,5,6,4,30
32931,Cc1cc(OCC(O)=NCCN(C)C)cc(C)c1Cl,629.2,284.787,45.06,1,3,6,1,19
32932,CCN1c2cc(C)ccc2-n2cccc2C12CCN(C(O)=NCCCOC)CC2,930.7,396.53500000000025,53.230000000000004,1,4,5,2,29
32933,Cc1ccc(Cl)cc1N=C(O)N1CCN(c2ccc(=O)n(-c3ccccc3)n2)CC1,838.0,423.90400000000017,73.96000000000001,1,5,3,3,30
32934,OC(=NCc1ccc2c(c1)OCO2)c1ccc(-c2cccs2)nc1,862.7,338.388,63.94000000000001,1,5,4,3,24
32935,Cn1c(=O)n(C)c2cc(CNc3ccc4nc(O)[nH]c4c3)ccc21,560.9,323.35600000000005,87.87,3,6,3,4,24
32936,CC(C)c1ccc(NC(=O)[C@H]2CCCN(c3ccc(=O)n(-c4cccc(Cl)c4)n3)C2)cc1,1118.1,450.9700000000001,67.23,1,5,5,3,32
32937,Cc1cc(C)n2nc(SCC(O)=NCCc3ccc(Cl)cc3)nc2n1,719.0,375.88500000000005,75.67,1,6,6,3,25
32938,CCCCOc1ccc(NC(=O)c2oc3cc(C)ccc3c2C)c2cccnc12,946.5,388.4670000000001,64.36,1,4,6,4,29
32939,COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1,578.2,296.414,33.29,2,3,5,2,22
32940,Cc1ccc(C(=O)N2C[C@@H](F)C[C@H]2C(=O)N2CCc3ccccc3C2)s1,799.5,372.4650000000001,40.620000000000005,0,3,2,2,26
